time,lat,lon,rcp26_txgt_25_p10,rcp26_txgt_25_p50,rcp26_txgt_25_p90,rcp45_txgt_25_p10,rcp45_txgt_25_p50,rcp45_txgt_25_p90,rcp85_txgt_25_p10,rcp85_txgt_25_p50,rcp85_txgt_25_p90
1958-01-01,54.21,-124.63,0.60,5.00,14.10,0.60,5.00,14.10,0.60,5.00,14.10
1959-01-01,54.21,-124.63,0.00,6.50,14.70,0.00,6.50,14.70,0.00,6.50,14.70
1960-01-01,54.21,-124.63,0.30,7.50,15.00,0.30,7.50,15.00,0.30,7.50,15.00
1961-01-01,54.21,-124.63,1.20,7.00,12.70,1.20,7.00,12.70,1.20,7.00,12.70
1962-01-01,54.21,-124.63,0.00,6.00,11.70,0.00,6.00,11.70,0.00,6.00,11.70
1963-01-01,54.21,-124.63,0.30,5.00,12.00,0.30,5.00,12.00,0.30,5.00,12.00
1964-01-01,54.21,-124.63,0.30,4.00,15.10,0.30,4.00,15.10,0.30,4.00,15.10
1965-01-01,54.21,-124.63,0.00,6.00,12.00,0.00,6.00,12.00,0.00,6.00,12.00
1966-01-01,54.21,-124.63,1.30,6.00,11.10,1.30,6.00,11.10,1.30,6.00,11.10
1967-01-01,54.21,-124.63,2.00,6.00,10.00,2.00,6.00,10.00,2.00,6.00,10.00
1968-01-01,54.21,-124.63,1.00,6.00,11.00,1.00,6.00,11.00,1.00,6.00,11.00
1969-01-01,54.21,-124.63,0.00,3.50,15.40,0.00,3.50,15.40,0.00,3.50,15.40
1970-01-01,54.21,-124.63,1.30,5.50,15.70,1.30,5.50,15.70,1.30,5.50,15.70
1971-01-01,54.21,-124.63,1.30,6.50,11.00,1.30,6.50,11.00,1.30,6.50,11.00
1972-01-01,54.21,-124.63,0.00,6.00,14.00,0.00,6.00,14.00,0.00,6.00,14.00
1973-01-01,54.21,-124.63,1.30,5.50,17.80,1.30,5.50,17.80,1.30,5.50,17.80
1974-01-01,54.21,-124.63,0.30,7.00,10.70,0.30,7.00,10.70,0.30,7.00,10.70
1975-01-01,54.21,-124.63,0.30,6.00,19.50,0.30,6.00,19.50,0.30,6.00,19.50
1976-01-01,54.21,-124.63,3.00,7.00,16.50,3.00,7.00,16.50,3.00,7.00,16.50
1977-01-01,54.21,-124.63,3.30,5.50,17.50,3.30,5.50,17.50,3.30,5.50,17.50
1978-01-01,54.21,-124.63,2.30,7.50,14.70,2.30,7.50,14.70,2.30,7.50,14.70
1979-01-01,54.21,-124.63,0.30,7.00,23.80,0.30,7.00,23.80,0.30,7.00,23.80
1980-01-01,54.21,-124.63,1.60,8.00,12.70,1.30,8.00,12.70,1.30,8.00,12.70
1981-01-01,54.21,-124.63,0.00,7.00,13.40,0.00,7.00,13.40,0.00,7.00,12.70
1982-01-01,54.21,-124.63,1.30,5.00,10.00,0.30,5.00,10.00,1.30,5.00,10.00
1983-01-01,54.21,-124.63,2.00,5.00,13.40,2.00,5.00,13.40,1.30,5.50,12.70
1984-01-01,54.21,-124.63,2.00,7.50,18.70,2.00,7.50,18.70,2.00,8.00,18.70
1985-01-01,54.21,-124.63,2.00,7.00,19.40,2.00,7.00,19.10,2.30,7.00,19.40
1986-01-01,54.21,-124.63,0.90,6.00,14.40,0.90,6.00,14.40,0.60,6.00,14.40
1987-01-01,54.21,-124.63,1.60,8.00,17.70,1.60,8.50,18.70,1.60,8.00,18.70
1988-01-01,54.21,-124.63,0.00,6.00,13.00,0.00,6.00,13.00,0.00,6.00,13.00
1989-01-01,54.21,-124.63,2.30,10.00,15.40,3.00,10.00,15.70,3.00,10.00,15.40
1990-01-01,54.21,-124.63,1.00,8.00,16.70,1.00,8.00,16.70,1.00,7.50,16.70
1991-01-01,54.21,-124.63,2.00,7.00,13.00,0.60,7.00,13.00,2.00,7.00,13.00
1992-01-01,54.21,-124.63,0.00,5.00,11.40,0.00,5.00,11.40,0.00,5.00,11.40
1993-01-01,54.21,-124.63,2.30,7.50,16.70,2.30,7.50,16.00,2.30,7.50,17.40
1994-01-01,54.21,-124.63,0.30,6.50,15.00,0.00,6.50,15.00,0.00,6.50,15.00
1995-01-01,54.21,-124.63,3.30,9.00,17.10,4.00,9.00,17.10,3.30,9.00,17.10
1996-01-01,54.21,-124.63,3.00,7.00,28.80,2.30,7.50,29.50,1.60,7.50,27.40
1997-01-01,54.21,-124.63,0.60,7.50,23.70,0.60,7.00,23.70,0.60,7.50,23.70
1998-01-01,54.21,-124.63,2.30,10.50,23.70,2.30,10.00,23.70,2.30,10.50,23.70
1999-01-01,54.21,-124.63,2.30,8.50,14.70,2.30,8.00,15.00,2.30,8.00,16.40
2000-01-01,54.21,-124.63,2.30,8.50,18.00,3.00,8.00,17.70,2.00,7.50,18.00
2001-01-01,54.21,-124.63,1.60,13.00,23.10,1.60,13.00,22.80,1.30,13.00,22.80
2002-01-01,54.21,-124.63,3.90,13.00,19.70,3.90,13.00,19.70,2.90,12.50,19.70
2003-01-01,54.21,-124.63,1.00,7.50,23.00,1.00,7.00,23.30,1.00,7.00,23.30
2004-01-01,54.21,-124.63,3.00,10.00,20.00,3.00,10.50,20.00,3.00,10.00,20.00
2005-01-01,54.21,-124.63,4.00,10.50,16.70,4.00,10.50,17.40,4.00,10.50,17.40
2006-01-01,54.21,-124.63,4.00,9.00,18.80,2.30,11.00,23.10,3.30,7.00,19.00
2007-01-01,54.21,-124.63,5.30,15.00,23.40,2.60,12.00,20.40,5.30,10.00,26.80
2008-01-01,54.21,-124.63,2.00,6.00,16.80,0.00,12.00,24.50,4.00,10.00,21.70
2009-01-01,54.21,-124.63,1.30,6.50,13.70,5.30,11.00,21.70,4.00,11.50,19.40
2010-01-01,54.21,-124.63,3.60,10.00,21.50,4.30,9.50,18.70,3.00,9.50,28.10
2011-01-01,54.21,-124.63,2.60,10.50,19.70,2.60,11.50,24.80,4.30,10.00,21.00
2012-01-01,54.21,-124.63,5.30,12.00,22.70,6.30,10.00,19.70,4.00,11.50,21.40
2013-01-01,54.21,-124.63,3.20,10.00,18.70,2.00,8.50,18.70,4.30,9.50,20.80
2014-01-01,54.21,-124.63,5.30,13.00,18.70,4.00,11.50,22.50,5.00,12.00,21.80
2015-01-01,54.21,-124.63,5.00,13.00,36.10,4.00,12.00,21.70,3.90,13.50,25.10
2016-01-01,54.21,-124.63,4.30,12.50,25.40,5.30,9.00,21.00,3.00,11.00,22.50
2017-01-01,54.21,-124.63,0.60,8.00,28.40,3.60,13.50,21.00,7.30,11.00,24.10
2018-01-01,54.21,-124.63,2.20,12.00,24.70,6.30,11.50,23.50,3.30,9.00,17.70
2019-01-01,54.21,-124.63,2.00,7.50,22.40,4.00,12.00,24.40,0.60,10.50,23.40
2020-01-01,54.21,-124.63,5.60,11.00,20.10,2.30,10.50,24.60,4.00,12.50,27.40
2021-01-01,54.21,-124.63,1.60,11.50,24.10,5.30,13.50,28.60,2.90,12.00,29.70
2022-01-01,54.21,-124.63,9.00,13.00,25.80,4.30,12.50,17.00,3.00,13.00,26.00
2023-01-01,54.21,-124.63,5.30,15.00,32.80,6.00,10.00,22.40,8.30,13.00,27.10
2024-01-01,54.21,-124.63,4.30,13.00,25.70,5.20,14.50,25.80,5.00,11.50,23.80
2025-01-01,54.21,-124.63,5.30,12.00,19.80,4.00,14.00,26.10,2.80,15.00,30.70
2026-01-01,54.21,-124.63,5.30,13.00,26.70,6.60,11.00,30.40,5.00,15.50,25.70
