time,lat,lon,rcp26_txgt_32_p10,rcp26_txgt_32_p50,rcp26_txgt_32_p90,rcp45_txgt_32_p10,rcp45_txgt_32_p50,rcp45_txgt_32_p90,rcp85_txgt_32_p10,rcp85_txgt_32_p50,rcp85_txgt_32_p90
2072-01-01,49.71,-106.88,2.30,22.00,42.90,16.20,34.00,50.70,26.90,46.00,67.40
2073-01-01,49.71,-106.88,11.00,28.50,47.10,20.90,35.50,56.70,31.60,51.00,72.60
2074-01-01,49.71,-106.88,5.90,25.00,46.50,13.20,31.50,55.50,31.80,50.50,66.00
2075-01-01,49.71,-106.88,9.30,20.50,53.90,21.30,33.00,53.70,30.20,49.00,68.90
2076-01-01,49.71,-106.88,7.50,29.00,53.70,16.30,35.50,56.00,34.30,55.00,74.70
2077-01-01,49.71,-106.88,6.30,20.00,32.10,14.60,40.00,63.70,23.30,56.50,78.50
2078-01-01,49.71,-106.88,3.90,16.50,39.40,16.10,37.00,54.70,31.00,58.00,68.80
2079-01-01,49.71,-106.88,8.00,22.50,35.50,10.90,36.00,52.80,32.60,55.00,70.10
2080-01-01,49.71,-106.88,11.30,25.00,44.70,21.30,33.50,48.40,34.00,60.50,76.40
2081-01-01,49.71,-106.88,7.30,25.00,41.80,11.50,29.00,50.90,31.20,58.00,67.70
2082-01-01,49.71,-106.88,7.30,19.50,36.40,16.20,30.50,47.80,43.00,65.50,81.40
2083-01-01,49.71,-106.88,13.00,22.00,39.00,17.30,28.50,54.70,37.00,58.00,77.40
2084-01-01,49.71,-106.88,8.90,22.00,40.70,17.70,35.50,61.50,28.30,55.50,79.10
2085-01-01,49.71,-106.88,10.30,21.00,42.00,14.70,31.50,63.70,40.30,61.50,80.50
2086-01-01,49.71,-106.88,18.00,27.00,47.00,11.20,33.00,48.70,34.10,57.00,81.20
2087-01-01,49.71,-106.88,7.90,22.50,40.00,18.90,32.00,48.60,35.30,58.50,85.90
2088-01-01,49.71,-106.88,10.20,24.50,40.10,10.60,32.00,61.50,45.30,64.00,86.60
2089-01-01,49.71,-106.88,4.60,22.00,41.40,12.90,33.50,60.10,42.20,61.00,86.40
2090-01-01,49.71,-106.88,5.60,22.50,38.00,19.00,34.50,49.80,35.60,65.50,93.20
2091-01-01,49.71,-106.88,5.60,21.50,37.50,17.60,41.00,54.40,47.30,71.50,93.50
2092-01-01,49.71,-106.88,6.60,21.50,33.40,16.60,40.00,64.00,51.30,66.50,83.80
2093-01-01,49.71,-106.88,4.60,21.50,37.70,17.50,33.50,45.50,53.30,70.00,89.70
2094-01-01,49.71,-106.88,4.90,18.00,48.00,24.50,34.50,51.70,33.20,72.50,86.20
2095-01-01,49.71,-106.88,10.60,20.50,35.80,19.60,36.00,65.00,42.40,64.50,79.20
2096-01-01,49.71,-106.88,10.60,25.00,40.20,17.90,40.00,62.10,30.80,62.50,88.50
2097-01-01,49.71,-106.88,7.30,18.50,47.40,19.40,40.00,58.50,37.70,72.50,101.50
2098-01-01,49.71,-106.88,5.20,18.00,45.30,25.00,37.00,53.80,34.60,75.00,96.00
2099-01-01,49.71,-106.88,13.00,25.00,43.10,18.80,36.00,52.70,39.40,73.00,93.40
2100-01-01,49.71,-106.88,5.30,21.00,40.20,17.20,31.00,62.70,53.40,73.00,96.40
1950-01-01,49.71,-102.21,0.00,3.50,14.70,0.00,3.50,14.70,0.00,3.50,14.70
1951-01-01,49.71,-102.21,1.00,3.00,9.70,1.00,3.00,9.70,1.00,3.00,9.70
1952-01-01,49.71,-102.21,0.00,4.00,11.70,0.00,4.00,11.70,0.00,4.00,11.70
1953-01-01,49.71,-102.21,0.00,3.00,9.70,0.00,3.00,9.70,0.00,3.00,9.70
1954-01-01,49.71,-102.21,0.00,2.00,9.70,0.00,2.00,9.70,0.00,2.00,9.70
1955-01-01,49.71,-102.21,0.00,4.00,8.10,0.00,4.00,8.10,0.00,4.00,8.10
1956-01-01,49.71,-102.21,0.00,2.50,15.10,0.00,2.50,15.10,0.00,2.50,15.10
1957-01-01,49.71,-102.21,0.00,3.50,8.00,0.00,3.50,8.00,0.00,3.50,8.00
1958-01-01,49.71,-102.21,0.00,3.00,6.70,0.00,3.00,6.70,0.00,3.00,6.70
1959-01-01,49.71,-102.21,0.00,2.50,7.00,0.00,2.50,7.00,0.00,2.50,7.00
1960-01-01,49.71,-102.21,0.30,3.00,7.70,0.30,3.00,7.70,0.30,3.00,7.70
1961-01-01,49.71,-102.21,0.00,3.00,7.70,0.00,3.00,7.70,0.00,3.00,7.70
1962-01-01,49.71,-102.21,0.00,2.00,7.00,0.00,2.00,7.00,0.00,2.00,7.00
1963-01-01,49.71,-102.21,0.00,2.00,7.40,0.00,2.00,7.40,0.00,2.00,7.40
1964-01-01,49.71,-102.21,0.00,0.50,5.70,0.00,0.50,5.70,0.00,0.50,5.70
1965-01-01,49.71,-102.21,0.00,3.00,8.70,0.00,3.00,8.70,0.00,3.00,8.70
1966-01-01,49.71,-102.21,0.00,1.00,8.10,0.00,1.00,8.10,0.00,1.00,8.10
1967-01-01,49.71,-102.21,0.00,3.00,7.70,0.00,3.00,7.70,0.00,3.00,7.70
1968-01-01,49.71,-102.21,0.00,4.00,9.00,0.00,4.00,9.00,0.00,4.00,9.00
1969-01-01,49.71,-102.21,0.00,2.50,8.70,0.00,2.50,8.70,0.00,2.50,8.70
1970-01-01,49.71,-102.21,0.00,3.50,8.40,0.00,3.50,8.40,0.00,3.50,8.40
1971-01-01,49.71,-102.21,0.00,1.50,10.10,0.00,1.50,10.10,0.00,1.50,10.10
1972-01-01,49.71,-102.21,0.00,2.00,7.70,0.00,2.00,7.70,0.00,2.00,7.70
1973-01-01,49.71,-102.21,0.00,2.00,8.70,0.00,2.00,8.70,0.00,2.00,8.70
1974-01-01,49.71,-102.21,0.00,3.00,6.00,0.00,3.00,6.00,0.00,3.00,6.00
1975-01-01,49.71,-102.21,0.00,2.50,9.40,0.00,2.50,9.40,0.00,2.50,9.40
1976-01-01,49.71,-102.21,0.00,3.50,10.70,0.00,3.50,10.70,0.00,3.50,10.70
1977-01-01,49.71,-102.21,0.30,4.50,8.40,0.30,4.50,8.40,0.30,4.50,8.40
1978-01-01,49.71,-102.21,0.00,3.00,10.40,0.00,3.00,10.40,0.00,3.00,10.40
1979-01-01,49.71,-102.21,0.00,2.50,7.70,0.00,2.50,7.70,0.00,2.50,7.70
1980-01-01,49.71,-102.21,0.00,2.50,7.00,0.00,3.00,7.70,0.00,2.50,7.70
1981-01-01,49.71,-102.21,0.00,6.00,10.00,0.00,5.50,11.00,0.00,5.50,10.70
1982-01-01,49.71,-102.21,0.00,2.00,11.40,0.00,2.50,11.40,0.00,2.50,11.40
1983-01-01,49.71,-102.21,0.00,0.50,4.70,0.00,1.00,4.70,0.00,1.00,4.70
1984-01-01,49.71,-102.21,0.00,4.50,13.40,0.00,4.00,13.40,0.00,4.50,13.40
1985-01-01,49.71,-102.21,0.00,4.00,10.40,0.00,4.00,10.10,0.00,4.00,10.40
1986-01-01,49.71,-102.21,0.00,3.00,8.00,0.00,3.00,8.00,0.00,3.00,8.00
1987-01-01,49.71,-102.21,0.00,3.00,8.70,0.30,3.00,8.40,0.30,3.00,8.70
1988-01-01,49.71,-102.21,0.00,4.00,6.70,0.00,4.00,8.40,0.00,4.00,8.40
1989-01-01,49.71,-102.21,1.00,5.00,14.40,1.00,6.00,13.70,0.30,5.50,13.70
1990-01-01,49.71,-102.21,0.00,3.00,14.30,0.00,3.00,16.40,0.00,3.00,16.40
1991-01-01,49.71,-102.21,0.00,2.00,15.40,0.00,2.00,14.70,0.00,2.00,15.70
1992-01-01,49.71,-102.21,0.00,2.00,6.70,0.00,2.00,6.40,0.00,2.50,6.70
1993-01-01,49.71,-102.21,0.00,0.00,8.40,0.00,0.00,8.40,0.00,1.00,8.40
1994-01-01,49.71,-102.21,0.00,4.00,11.40,0.00,3.50,12.10,0.00,4.00,12.10
1995-01-01,49.71,-102.21,0.00,5.50,12.70,0.00,5.00,12.70,0.00,5.50,13.00
1996-01-01,49.71,-102.21,0.60,4.50,11.00,1.30,5.00,11.00,1.30,4.50,10.70
1997-01-01,49.71,-102.21,0.00,3.00,8.70,0.00,3.00,8.40,0.00,3.50,9.00
1998-01-01,49.71,-102.21,0.30,4.50,9.00,0.30,5.00,9.00,0.00,5.00,9.70
1999-01-01,49.71,-102.21,0.00,2.00,8.70,0.00,2.00,8.70,0.00,2.50,8.70
2000-01-01,49.71,-102.21,0.30,4.50,11.70,0.30,5.00,11.00,0.30,4.50,11.70
2001-01-01,49.71,-102.21,0.30,4.00,10.00,1.30,5.00,10.00,1.00,5.00,10.00
2002-01-01,49.71,-102.21,0.30,3.50,13.40,0.30,3.50,14.10,0.30,3.50,14.10
2003-01-01,49.71,-102.21,1.30,5.00,11.70,1.30,5.00,11.00,1.30,5.00,11.40
2004-01-01,49.71,-102.21,0.00,5.50,13.70,0.00,5.50,14.00,0.00,5.50,13.70
2005-01-01,49.71,-102.21,1.00,4.00,14.60,0.20,4.00,14.40,1.00,4.00,15.00
2006-01-01,49.71,-102.21,1.00,6.00,13.70,0.60,5.00,16.00,3.00,7.00,15.00
2007-01-01,49.71,-102.21,0.00,3.00,12.70,1.00,6.50,19.50,1.00,4.50,16.40
2008-01-01,49.71,-102.21,0.00,4.00,10.70,2.00,7.50,20.50,0.00,5.00,15.00
2009-01-01,49.71,-102.21,1.00,6.00,15.70,0.30,7.00,19.90,0.00,4.00,12.20
2010-01-01,49.71,-102.21,0.00,4.50,12.70,0.30,4.00,17.00,1.00,5.00,12.40
2011-01-01,49.71,-102.21,0.00,7.00,19.00,1.90,8.50,17.80,2.00,5.00,11.70
2012-01-01,49.71,-102.21,0.00,8.50,21.80,2.00,9.00,21.60,1.00,8.00,17.00
2013-01-01,49.71,-102.21,0.00,4.50,10.00,0.30,5.00,13.70,0.30,5.00,12.40
2014-01-01,49.71,-102.21,0.30,7.00,21.40,1.00,4.50,14.40,2.00,5.50,17.80
2015-01-01,49.71,-102.21,1.00,7.50,17.10,3.00,7.50,16.50,1.00,5.50,12.70
2016-01-01,49.71,-102.21,1.00,9.50,22.50,0.00,4.00,16.70,1.30,6.50,14.70
2017-01-01,49.71,-102.21,3.00,8.00,19.40,3.00,9.00,15.70,1.30,7.00,15.70
2018-01-01,49.71,-102.21,1.30,6.00,17.90,2.30,10.00,23.10,2.00,7.00,19.90
2019-01-01,49.71,-102.21,1.00,5.50,20.00,1.30,9.50,20.10,2.30,7.00,15.00
2020-01-01,49.71,-102.21,1.30,6.00,16.40,2.00,9.00,30.00,3.20,9.00,22.70
2021-01-01,49.71,-102.21,2.30,8.50,24.10,3.60,8.50,22.30,0.30,5.00,19.80
2022-01-01,49.71,-102.21,1.60,7.00,26.10,2.30,7.00,22.10,1.30,10.00,26.50
2023-01-01,49.71,-102.21,1.30,9.00,22.70,0.00,6.00,13.70,1.00,9.50,28.70
2024-01-01,49.71,-102.21,3.00,7.50,30.90,0.30,5.50,16.70,2.00,11.50,22.10
2025-01-01,49.71,-102.21,3.60,9.00,19.70,2.00,12.50,21.70,2.00,9.50,27.40
2026-01-01,49.71,-102.21,3.00,7.00,19.40,3.00,11.00,27.40,2.30,9.00,19.00
2027-01-01,49.71,-102.21,2.00,11.00,21.40,4.60,10.00,17.40,2.00,10.50,27.20
2028-01-01,49.71,-102.21,1.00,10.00,18.70,1.30,8.50,19.10,3.00,9.00,19.40
2029-01-01,49.71,-102.21,0.90,8.00,18.70,1.00,7.50,25.40,2.00,9.50,22.70
