time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
1970-01-01,-112.71,53.21,350.28,433.37,536.55,350.31,433.38,536.42,350.31,433.37,535.05
1971-01-01,-112.71,53.21,323.27,462.16,530.14,323.27,459.49,530.19,323.26,460.72,532.61
1972-01-01,-112.71,53.21,335.38,421.72,533.00,336.20,421.72,533.00,335.14,421.72,533.00
1973-01-01,-112.71,53.21,360.33,422.43,598.44,358.78,421.60,594.15,362.47,421.47,594.99
1974-01-01,-112.71,53.21,338.19,424.94,576.70,338.19,424.94,579.78,338.19,424.94,579.16
1975-01-01,-112.71,53.21,329.30,415.23,494.43,329.72,418.31,494.36,329.72,415.52,493.82
1976-01-01,-112.71,53.21,328.58,416.98,536.03,328.58,415.93,536.03,328.58,416.98,536.03
1977-01-01,-112.71,53.21,315.73,413.14,528.18,315.73,412.20,528.18,315.73,412.67,528.18
1978-01-01,-112.71,53.21,326.78,400.74,481.51,329.68,400.73,485.82,329.61,400.74,481.86
1979-01-01,-112.71,53.21,330.50,426.05,518.73,334.00,425.81,518.73,331.59,425.80,518.73
1980-01-01,-112.71,53.21,332.98,433.02,579.03,337.10,436.34,582.52,337.66,435.22,579.74
1981-01-01,-112.71,53.21,287.46,388.60,570.78,285.78,390.57,575.11,285.92,387.93,571.99
1982-01-01,-112.71,53.21,374.96,485.37,607.25,381.02,487.71,602.62,381.78,487.57,602.36
1983-01-01,-112.71,53.21,355.14,459.55,556.10,358.79,460.02,561.02,357.37,460.56,560.95
1984-01-01,-112.71,53.21,345.87,432.61,511.60,344.54,433.65,510.75,342.12,431.94,504.08
1985-01-01,-112.71,53.21,303.47,399.92,494.06,304.37,400.64,494.61,305.18,401.77,494.93
1986-01-01,-112.71,53.21,316.23,403.74,517.82,312.56,406.03,519.54,315.16,409.99,517.14
