time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2023-01-01,-104.46,58.62,15.60,19.00,30.70,15.00,21.50,26.70,15.00,20.00,29.90
2024-01-01,-104.46,58.62,16.30,20.50,31.00,13.30,20.50,32.70,12.60,18.50,30.10
2025-01-01,-104.46,58.62,15.00,19.00,29.00,16.00,19.00,30.40,15.30,19.50,24.40
2026-01-01,-104.46,58.62,15.00,22.50,38.80,16.00,22.50,32.70,15.00,19.50,29.00
2027-01-01,-104.46,58.62,16.30,20.50,28.10,15.00,20.50,28.40,16.00,20.50,28.00
2028-01-01,-104.46,58.62,15.00,18.00,26.70,16.00,19.00,31.80,16.30,23.50,40.50
2029-01-01,-104.46,58.62,15.30,21.50,32.40,14.30,18.00,25.80,14.60,23.50,31.50
2030-01-01,-104.46,58.62,16.00,21.50,31.10,16.00,22.00,32.40,14.00,20.00,26.40
2031-01-01,-104.46,58.62,15.30,20.50,30.40,16.30,20.50,28.40,15.60,23.00,35.70
2032-01-01,-104.46,58.62,13.30,23.00,34.40,15.30,19.00,28.50,12.60,21.50,33.00
2033-01-01,-104.46,58.62,15.00,19.00,32.30,14.30,20.50,26.40,15.00,21.50,29.70
2034-01-01,-104.46,58.62,14.30,21.50,28.00,17.00,20.00,31.20,14.60,19.00,35.70
2035-01-01,-104.46,58.62,14.00,18.00,27.40,14.60,21.50,31.40,14.60,20.00,26.80
2036-01-01,-104.46,58.62,13.30,20.50,29.40,14.00,19.00,28.00,16.30,21.00,30.20
2037-01-01,-104.46,58.62,12.30,16.00,24.40,16.00,25.00,35.70,15.30,19.00,28.40
2038-01-01,-104.46,58.62,14.60,21.00,27.40,18.00,22.00,30.40,16.00,20.50,31.00
2039-01-01,-104.46,58.62,15.00,18.00,32.10,15.00,20.50,28.40,13.30,20.50,32.10
2040-01-01,-104.46,58.62,16.30,21.00,26.00,14.60,21.00,25.40,13.00,21.00,27.40
2041-01-01,-104.46,58.62,14.00,19.00,37.10,13.60,21.00,29.70,16.00,22.50,32.70
2042-01-01,-104.46,58.62,13.00,23.00,34.40,13.00,19.00,25.10,13.60,23.00,36.00
2043-01-01,-104.46,58.62,14.30,20.00,24.00,14.00,20.50,27.10,13.60,20.50,34.10
2044-01-01,-104.46,58.62,15.00,19.50,30.50,16.00,21.00,26.70,14.00,21.50,31.20
2045-01-01,-104.46,58.62,15.00,22.50,36.70,14.30,20.00,30.20,14.30,18.50,27.40
2046-01-01,-104.46,58.62,16.30,21.50,31.90,14.00,19.50,28.00,12.90,19.50,25.40
2047-01-01,-104.46,58.62,16.00,22.00,29.50,14.00,20.00,30.10,13.60,19.00,31.90
2048-01-01,-104.46,58.62,15.30,20.00,29.40,15.30,20.00,36.40,17.00,21.50,35.00
2049-01-01,-104.46,58.62,14.00,21.50,32.40,14.30,24.00,31.80,13.60,18.00,27.40
2050-01-01,-104.46,58.62,15.30,20.00,27.40,14.00,21.00,32.40,15.30,20.00,24.00
2051-01-01,-104.46,58.62,13.00,17.50,23.00,12.60,20.50,32.70,14.30,19.50,32.70
2052-01-01,-104.46,58.62,15.00,20.00,22.00,16.00,20.50,29.20,14.00,18.00,30.40
2053-01-01,-104.46,58.62,14.00,21.00,31.70,15.00,21.00,28.00,15.00,18.50,26.70
