time,lon,lat,rcp26_cdd_p10,rcp26_cdd_p50,rcp26_cdd_p90,rcp45_cdd_p10,rcp45_cdd_p50,rcp45_cdd_p90,rcp85_cdd_p10,rcp85_cdd_p50,rcp85_cdd_p90
2009-01-01,-126.46,59.04,9.30,14.50,21.10,12.30,15.50,23.70,10.00,14.50,19.70
2010-01-01,-126.46,59.04,11.30,15.00,22.10,13.30,15.00,23.80,12.30,15.00,27.40
2011-01-01,-126.46,59.04,10.60,14.50,21.40,11.00,14.00,25.10,10.30,15.00,19.70
2012-01-01,-126.46,59.04,10.00,15.50,21.10,12.00,14.00,23.40,10.00,14.00,18.70
2013-01-01,-126.46,59.04,12.00,16.50,21.70,11.30,16.00,22.70,12.00,17.00,20.70
2014-01-01,-126.46,59.04,10.30,15.00,20.70,10.60,16.00,23.70,11.30,15.00,26.00
2015-01-01,-126.46,59.04,12.00,17.00,23.70,12.00,15.00,22.70,13.00,17.00,20.70
2016-01-01,-126.46,59.04,11.30,16.00,24.50,13.30,17.00,22.70,12.00,16.00,23.00
2017-01-01,-126.46,59.04,11.00,14.00,19.70,9.30,15.50,23.40,11.30,14.50,21.40
2018-01-01,-126.46,59.04,11.30,16.00,21.40,13.30,16.00,22.70,10.30,16.00,21.70
2019-01-01,-126.46,59.04,11.00,15.50,20.00,11.00,16.00,23.70,11.60,16.50,29.80
2020-01-01,-126.46,59.04,12.30,15.00,24.70,11.00,16.50,29.70,10.00,15.00,26.00
2021-01-01,-126.46,59.04,12.00,14.50,22.80,12.00,16.00,22.70,10.30,15.50,23.70
2022-01-01,-126.46,59.04,12.30,19.50,24.40,13.00,16.50,22.40,10.00,14.50,23.40
2023-01-01,-126.46,59.04,13.30,16.00,25.80,11.00,14.50,18.00,12.00,16.50,28.10
2024-01-01,-126.46,59.04,11.30,14.50,24.50,12.00,16.50,22.70,11.30,15.00,24.00
2025-01-01,-126.46,59.04,11.30,14.50,24.80,11.00,16.00,23.70,12.60,17.00,21.40
2026-01-01,-126.46,59.04,11.30,16.00,24.40,10.00,14.00,20.40,12.00,18.00,25.10
2027-01-01,-126.46,59.04,12.00,16.00,20.70,11.00,16.00,19.70,11.00,14.00,20.40
2028-01-01,-126.46,59.04,9.30,14.50,22.70,10.30,14.00,23.10,12.30,18.50,25.00
2029-01-01,-126.46,59.04,11.30,15.00,25.40,10.60,15.00,24.80,12.00,15.00,25.00
2030-01-01,-126.46,59.04,11.00,14.50,20.70,12.30,17.50,23.40,12.00,15.00,23.00
2031-01-01,-126.46,59.04,10.60,15.00,24.10,12.30,17.00,24.00,10.00,15.00,21.40
2032-01-01,-126.46,59.04,13.00,16.50,25.00,12.00,15.00,23.70,11.00,13.00,18.70
2033-01-01,-126.46,59.04,11.00,15.50,22.70,9.60,14.50,21.00,11.00,16.00,21.70
2034-01-01,-126.46,59.04,13.00,17.00,21.70,11.30,13.50,21.70,10.30,13.00,21.50
2035-01-01,-126.46,59.04,9.00,13.50,23.40,9.60,14.00,28.00,10.00,16.00,26.40
2036-01-01,-126.46,59.04,11.00,15.00,18.70,9.60,16.00,22.00,13.00,16.00,22.00
2037-01-01,-126.46,59.04,12.00,16.00,22.70,13.00,17.50,24.40,10.00,13.50,19.70
2038-01-01,-126.46,59.04,12.00,17.00,22.70,11.30,16.00,26.80,12.30,16.00,22.70
2039-01-01,-126.46,59.04,10.60,13.50,24.70,12.00,17.50,23.40,12.00,14.50,23.40
2040-01-01,-126.46,59.04,11.30,18.50,25.40,12.30,16.00,22.70,10.20,15.00,20.70
2041-01-01,-126.46,59.04,11.00,14.50,22.70,12.00,15.00,25.40,11.00,14.50,18.00
2042-01-01,-126.46,59.04,12.00,15.00,27.40,11.00,16.50,22.40,11.00,15.50,24.00
2043-01-01,-126.46,59.04,11.30,15.50,26.80,13.00,16.50,22.40,11.00,15.00,20.50
2044-01-01,-126.46,59.04,11.90,18.00,27.50,11.00,14.00,18.00,10.00,14.00,23.70
2045-01-01,-126.46,59.04,11.30,16.50,22.40,10.00,16.00,20.70,10.00,17.50,22.70
2046-01-01,-126.46,59.04,11.60,16.00,22.00,11.00,15.00,24.50,11.00,16.00,25.10
2047-01-01,-126.46,59.04,11.00,14.00,20.00,11.00,13.00,20.10,9.30,14.00,20.00
2048-01-01,-126.46,59.04,10.30,15.50,25.70,12.00,15.50,23.40,13.30,18.50,26.70
2049-01-01,-126.46,59.04,12.30,16.00,23.40,12.00,13.50,22.00,10.30,14.00,19.70
2050-01-01,-126.46,59.04,10.30,15.00,20.40,11.00,14.50,21.70,10.00,16.50,22.40
2051-01-01,-126.46,59.04,10.30,14.00,17.70,10.30,15.00,22.10,9.30,14.00,23.50
2052-01-01,-126.46,59.04,14.30,16.50,21.10,11.30,15.50,21.00,12.00,16.00,24.70
