time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2069-01-01,-124.29,53.37,437.07,500.41,569.91,411.74,508.72,608.10,485.26,563.03,650.85
2070-01-01,-124.29,53.37,453.94,518.98,639.23,443.31,522.21,603.87,436.37,538.63,616.86
2071-01-01,-124.29,53.37,399.01,500.01,609.26,413.39,510.45,597.74,430.64,544.02,649.54
2072-01-01,-124.29,53.37,412.13,508.83,571.83,428.44,539.20,651.27,445.20,549.63,609.86
2073-01-01,-124.29,53.37,419.93,525.41,573.17,437.52,517.80,628.62,457.41,516.26,640.41
2074-01-01,-124.29,53.37,398.10,524.38,596.97,422.58,488.76,630.78,466.95,558.42,631.94
2075-01-01,-124.29,53.37,436.03,503.72,603.65,428.15,496.89,633.42,454.40,562.31,722.42
2076-01-01,-124.29,53.37,433.10,504.49,601.62,439.09,505.53,606.40,430.70,541.44,641.29
2077-01-01,-124.29,53.37,424.96,495.02,574.55,452.28,523.25,623.09,437.43,533.64,643.34
2078-01-01,-124.29,53.37,464.24,520.46,604.39,467.24,515.62,622.07,397.81,554.94,653.03
2079-01-01,-124.29,53.37,392.59,494.30,605.51,419.89,500.54,601.93,428.17,543.91,607.15
2080-01-01,-124.29,53.37,427.30,509.64,609.72,418.11,494.40,645.90,416.25,501.83,606.16
2081-01-01,-124.29,53.37,428.35,537.59,632.41,426.21,507.65,623.75,460.08,593.42,680.51
2082-01-01,-124.29,53.37,454.77,529.81,627.23,460.49,542.79,608.51,463.17,557.78,652.54
2083-01-01,-124.29,53.37,428.83,508.80,580.96,397.25,519.51,621.63,400.45,531.95,659.28
2084-01-01,-124.29,53.37,435.97,507.70,583.43,390.00,512.26,612.85,441.12,570.99,702.61
2085-01-01,-124.29,53.37,431.12,522.11,613.15,402.74,511.27,638.17,408.48,500.10,603.30
2086-01-01,-124.29,53.37,411.10,519.18,633.92,452.83,520.89,605.93,463.50,539.21,634.14
2087-01-01,-124.29,53.37,405.68,527.15,588.89,428.89,510.77,588.16,460.36,559.01,661.40
2088-01-01,-124.29,53.37,417.97,520.95,605.83,384.72,509.95,618.10,434.54,549.61,652.44
2089-01-01,-124.29,53.37,420.52,507.45,594.45,450.27,541.08,596.77,454.57,554.71,691.39
2090-01-01,-124.29,53.37,418.57,512.96,560.25,409.03,502.43,620.55,434.35,556.60,657.43
2091-01-01,-124.29,53.37,423.94,486.81,569.70,467.97,521.43,639.05,442.62,521.80,653.01
2092-01-01,-124.29,53.37,431.02,499.66,603.06,474.57,549.31,622.48,441.63,608.07,650.34
