time,lat,lon,rcp26_gddgrow_10_p10,rcp26_gddgrow_10_p50,rcp26_gddgrow_10_p90,rcp45_gddgrow_10_p10,rcp45_gddgrow_10_p50,rcp45_gddgrow_10_p90,rcp85_gddgrow_10_p10,rcp85_gddgrow_10_p50,rcp85_gddgrow_10_p90
1980-01-01,53.37,-121.54,185.11,304.58,360.89,184.67,303.01,362.66,184.74,304.36,362.98
1981-01-01,53.37,-121.54,200.18,275.96,386.83,200.71,274.59,389.47,200.42,274.10,388.46
1982-01-01,53.37,-121.54,188.85,267.33,374.48,188.47,268.50,374.84,189.43,265.49,373.80
1983-01-01,53.37,-121.54,173.87,280.94,368.53,174.34,281.16,367.64,174.03,280.47,371.96
1984-01-01,53.37,-121.54,202.75,267.98,416.55,203.23,267.02,416.78,203.99,266.77,417.26
1985-01-01,53.37,-121.54,199.41,329.50,401.45,200.16,326.87,400.90,200.52,328.34,402.86
1986-01-01,53.37,-121.54,209.90,271.85,345.40,210.49,272.45,344.06,208.31,270.49,345.85
1987-01-01,53.37,-121.54,231.37,287.36,400.15,231.56,286.36,403.36,233.24,286.57,401.28
1988-01-01,53.37,-121.54,207.16,297.12,350.73,206.56,296.40,352.89,208.47,295.59,350.20
1989-01-01,53.37,-121.54,244.52,289.07,413.01,245.66,286.32,415.50,244.96,289.46,413.58
1990-01-01,53.37,-121.54,185.45,293.70,401.90,183.93,294.94,399.90,185.30,293.60,400.23
1991-01-01,53.37,-121.54,196.02,298.03,364.88,198.63,297.19,365.78,197.97,296.00,366.24
1992-01-01,53.37,-121.54,200.11,269.88,334.45,197.53,270.37,334.02,198.90,270.90,332.46
1993-01-01,53.37,-121.54,218.24,299.10,423.59,217.03,299.57,422.03,216.21,299.51,429.87
1994-01-01,53.37,-121.54,196.54,253.27,361.41,196.71,252.86,363.39,196.23,253.99,363.46
1995-01-01,53.37,-121.54,239.04,307.95,369.37,239.96,308.88,365.94,238.31,307.66,368.81
1996-01-01,53.37,-121.54,226.94,281.15,453.82,227.47,280.50,453.54,226.90,280.11,453.03
1997-01-01,53.37,-121.54,219.71,296.09,454.98,219.58,295.52,456.17,220.50,294.93,454.82
1998-01-01,53.37,-121.54,228.98,333.37,439.41,228.76,333.14,437.83,228.27,333.62,439.85
1999-01-01,53.37,-121.54,262.78,317.84,382.61,263.51,316.29,382.13,261.10,315.30,384.15
2000-01-01,53.37,-121.54,250.41,328.61,449.71,249.89,328.53,448.30,248.46,330.34,449.68
2001-01-01,53.37,-121.54,225.82,347.60,496.50,223.77,345.71,494.78,223.14,345.55,496.78
2002-01-01,53.37,-121.54,294.60,377.63,442.12,293.78,378.83,442.63,294.32,378.58,442.78
2003-01-01,53.37,-121.54,227.53,318.92,494.17,229.46,321.61,493.68,228.58,318.74,493.21
2004-01-01,53.37,-121.54,253.93,348.98,500.92,252.98,347.56,503.18,252.91,348.04,502.09
2005-01-01,53.37,-121.54,266.99,341.00,463.53,267.31,341.39,460.14,263.50,343.08,460.70
2006-01-01,53.37,-121.54,243.97,332.59,431.54,263.48,356.78,519.31,260.93,315.83,462.39
2007-01-01,53.37,-121.54,278.16,389.94,517.15,258.20,337.06,446.19,257.82,379.76,533.04
2008-01-01,53.37,-121.54,223.86,299.60,430.60,230.06,339.05,461.76,231.30,359.89,509.49
2009-01-01,53.37,-121.54,218.44,326.81,374.85,268.48,370.83,449.17,231.34,350.81,494.81
2010-01-01,53.37,-121.54,281.00,342.72,460.61,275.82,357.83,549.73,223.53,361.78,530.28
2011-01-01,53.37,-121.54,289.90,386.88,505.44,235.95,360.56,565.44,251.66,368.71,479.92
2012-01-01,53.37,-121.54,305.99,392.78,566.52,272.85,348.55,452.21,273.50,372.50,493.64
2013-01-01,53.37,-121.54,258.58,359.72,476.23,243.14,363.45,462.83,303.04,354.60,482.47
2014-01-01,53.37,-121.54,266.85,378.79,530.45,305.18,373.50,496.84,310.81,381.83,495.00
2015-01-01,53.37,-121.54,307.42,378.41,570.83,293.96,375.38,515.62,319.06,399.71,613.69
2016-01-01,53.37,-121.54,250.36,429.33,587.77,251.39,360.03,507.27,309.95,403.11,567.72
2017-01-01,53.37,-121.54,262.31,357.76,573.69,287.77,390.42,530.70,334.42,422.83,513.51
2018-01-01,53.37,-121.54,260.51,404.62,609.06,299.21,403.23,506.35,246.82,330.82,457.40
2019-01-01,53.37,-121.54,266.23,385.40,541.65,243.53,410.61,540.44,259.85,414.61,550.67
2020-01-01,53.37,-121.54,269.86,361.98,487.33,278.77,377.83,524.45,306.19,410.12,603.29
2021-01-01,53.37,-121.54,279.90,387.34,539.57,369.92,421.47,512.15,303.36,404.70,555.05
2022-01-01,53.37,-121.54,347.34,436.87,584.47,284.72,399.94,515.32,313.75,454.75,587.74
2023-01-01,53.37,-121.54,344.20,448.54,585.66,315.95,404.21,589.31,332.56,426.22,612.63
2024-01-01,53.37,-121.54,278.21,413.44,655.56,284.45,450.55,531.04,345.91,420.75,512.12
2025-01-01,53.37,-121.54,296.20,397.03,545.71,330.05,453.16,570.71,348.04,463.13,596.11
2026-01-01,53.37,-121.54,332.69,425.30,585.84,336.84,454.89,580.16,349.82,450.26,560.79
2027-01-01,53.37,-121.54,300.11,443.39,598.48,315.07,431.86,590.06,376.39,463.93,590.80
2028-01-01,53.37,-121.54,297.31,431.41,610.79,317.87,414.39,557.68,294.26,433.95,585.36
2029-01-01,53.37,-121.54,315.18,418.02,592.88,349.24,461.53,580.84,367.51,489.79,586.22
2030-01-01,53.37,-121.54,327.50,425.40,600.93,391.54,419.88,653.41,333.12,436.30,593.06
2031-01-01,53.37,-121.54,306.02,432.61,556.26,352.65,472.52,575.89,314.20,437.85,608.87
2032-01-01,53.37,-121.54,335.33,404.25,610.21,264.41,474.80,609.45,329.95,472.63,726.21
2033-01-01,53.37,-121.54,287.55,451.29,661.19,335.70,455.45,673.48,345.79,488.30,654.93
2034-01-01,53.37,-121.54,376.75,474.36,607.61,316.91,468.74,593.51,309.50,468.64,618.44
2035-01-01,53.37,-121.54,358.25,444.55,608.21,373.81,487.27,555.39,344.96,471.73,728.56
2036-01-01,53.37,-121.54,348.96,451.59,604.35,330.13,489.37,618.77,373.93,520.96,663.56
2037-01-01,53.37,-121.54,300.71,450.94,568.23,385.24,523.48,635.35,386.14,528.82,612.53
2038-01-01,53.37,-121.54,357.20,435.53,629.36,321.73,446.82,590.90,469.19,522.85,666.48
2039-01-01,53.37,-121.54,369.92,461.51,631.40,364.84,469.17,585.21,383.21,501.51,670.25
2040-01-01,53.37,-121.54,366.42,483.77,659.81,367.57,490.40,621.38,339.43,555.95,609.46
2041-01-01,53.37,-121.54,353.49,520.97,754.44,315.83,491.81,710.84,382.81,549.17,732.28
2042-01-01,53.37,-121.54,298.14,454.04,693.93,311.12,504.72,600.12,338.24,558.69,687.95
2043-01-01,53.37,-121.54,352.13,450.87,573.09,380.69,494.99,603.94,348.52,600.17,771.22
2044-01-01,53.37,-121.54,357.50,478.38,539.13,398.01,516.15,790.22,391.25,554.27,721.61
2045-01-01,53.37,-121.54,338.45,469.88,642.88,311.91,460.21,672.75,381.53,543.65,771.20
2046-01-01,53.37,-121.54,344.89,497.07,617.41,345.69,491.84,683.32,434.80,557.37,731.40
2047-01-01,53.37,-121.54,342.76,487.18,639.86,383.04,522.60,694.14,420.71,560.02,784.69
2048-01-01,53.37,-121.54,337.93,465.79,620.88,346.67,504.88,811.25,452.70,605.74,771.35
