time,lon,lat,rcp26_prcptot_p10,rcp26_prcptot_p50,rcp26_prcptot_p90,rcp45_prcptot_p10,rcp45_prcptot_p50,rcp45_prcptot_p90,rcp85_prcptot_p10,rcp85_prcptot_p50,rcp85_prcptot_p90
2066-01-01,-104.29,54.71,411.18,494.13,557.06,392.94,499.25,617.52,387.09,496.65,602.41
2067-01-01,-104.29,54.71,388.17,515.18,616.42,405.66,502.51,596.65,366.32,498.38,601.34
2068-01-01,-104.29,54.71,414.51,477.12,576.10,405.94,526.54,604.10,458.26,510.39,624.39
2069-01-01,-104.29,54.71,357.56,499.87,556.45,399.14,469.53,575.75,404.36,544.76,691.87
2070-01-01,-104.29,54.71,382.33,500.07,632.49,389.28,507.41,579.68,431.49,513.75,635.33
2071-01-01,-104.29,54.71,372.28,494.97,638.61,415.34,510.34,625.07,379.80,529.78,619.53
2072-01-01,-104.29,54.71,388.04,507.67,597.67,428.85,522.39,606.07,404.77,476.11,631.73
2073-01-01,-104.29,54.71,391.68,484.72,556.06,390.30,499.33,602.47,401.15,480.11,625.02
2074-01-01,-104.29,54.71,406.73,493.03,560.88,424.40,521.69,592.51,448.23,512.32,636.06
2075-01-01,-104.29,54.71,404.59,499.75,652.41,406.00,500.35,632.27,420.88,502.95,636.70
2076-01-01,-104.29,54.71,361.81,487.00,634.06,368.97,497.22,637.04,388.87,515.54,603.01
2077-01-01,-104.29,54.71,387.70,508.65,591.07,391.78,497.04,591.92,429.35,504.01,621.31
2078-01-01,-104.29,54.71,406.93,530.49,702.75,388.26,461.20,532.61,383.84,508.96,699.61
2079-01-01,-104.29,54.71,392.37,475.72,614.82,373.49,489.12,609.97,386.95,504.96,639.85
2080-01-01,-104.29,54.71,338.87,479.19,636.39,378.69,513.87,613.62,415.40,526.37,670.78
2081-01-01,-104.29,54.71,395.77,488.87,599.90,433.92,508.51,607.15,382.03,509.40,632.88
2082-01-01,-104.29,54.71,385.66,486.39,564.31,450.02,525.54,641.28,384.73,503.05,621.85
2083-01-01,-104.29,54.71,343.56,526.75,619.52,380.19,508.19,585.93,403.88,537.54,670.62
2084-01-01,-104.29,54.71,413.89,479.22,575.60,356.94,470.29,601.31,451.20,511.85,699.76
2085-01-01,-104.29,54.71,380.91,494.66,620.90,377.72,482.68,640.51,409.22,540.07,595.55
2086-01-01,-104.29,54.71,347.13,504.81,653.68,400.06,520.45,568.35,371.97,467.74,671.31
2087-01-01,-104.29,54.71,420.57,493.44,579.93,413.52,535.56,624.10,426.89,528.84,642.90
2088-01-01,-104.29,54.71,358.50,492.92,589.70,382.10,443.70,547.99,442.33,532.29,613.21
2089-01-01,-104.29,54.71,379.03,482.36,638.56,394.36,499.11,635.58,422.95,514.37,626.95
2090-01-01,-104.29,54.71,405.23,502.48,599.13,412.26,506.09,609.04,377.90,515.31,627.00
2091-01-01,-104.29,54.71,398.27,497.28,621.44,430.98,522.85,601.07,366.95,491.31,618.96
2092-01-01,-104.29,54.71,386.93,476.72,586.72,427.01,507.93,616.22,456.93,574.66,644.73
2093-01-01,-104.29,54.71,392.34,505.43,607.72,420.44,524.82,617.08,383.91,495.04,658.18
